filename,fold,chroma_stft_mean,chroma_stft_variance,rmse_mean,rmse_variance,spectral_centroid_mean,spectral_centroid_variance,spectral_bandwidth_mean,spectral_bandwidth_variance,spectral_rolloff_mean,spectral_rolloff_variance,zero_crossing_rate_mean,zero_crossing_rate_variance,MFCC_1_mean,MFCC_1_variance,MFCC_2_mean,MFCC_2_variance,MFCC_3_mean,MFCC_3_variance,MFCC_4_mean,MFCC_4_variance,MFCC_5_mean,MFCC_5_variance,MFCC_6_mean,MFCC_6_variance,MFCC_7_mean,MFCC_7_variance,MFCC_8_mean,MFCC_8_variance,MFCC_9_mean,MFCC_9_variance,MFCC_10_mean,MFCC_10_variance,MFCC_11_mean,MFCC_11_variance,MFCC_12_mean,MFCC_12_variance,MFCC_13_mean,MFCC_13_variance,MFCC_14_mean,MFCC_14_variance,MFCC_15_mean,MFCC_15_variance,MFCC_16_mean,MFCC_16_variance,MFCC_17_mean,MFCC_17_variance,MFCC_18_mean,MFCC_18_variance,MFCC_19_mean,MFCC_19_variance,MFCC_20_mean,MFCC_20_variance,class_ID
14111-4-0-4,9,0.5402445,0.053728666,0.055685386,0.000343386,4414.212741,111965.4919,2982.814497,2934.372822,8158.034485,306287.4254,0.309544911,0.002298549,-105.15088,-105.15088,16.03927,16.03927,-10.019334,-10.019334,5.7832065,5.7832065,-2.7676733,-2.7676733,17.139706,17.139706,-1.0578079,-1.0578079,2.5121734,2.5121734,5.2228537,5.2228537,0.65529066,0.65529066,0.76924294,0.76924294,10.604722,10.604722,-7.265078,-7.265078,14.591155,14.591155,-0.4785762,-0.4785762,-2.647703,-2.647703,-16.605288,-16.605288,-11.077942,-11.077942,-8.8554325,-8.8554325,-13.472403,-13.472403,4
14111-4-0-5,9,0.43433163,0.064904615,0.111212395,0.002213502,3675.561063,269414.4409,2960.265254,1580.749185,7334.482817,201235.4145,0.200723108,0.006802827,-70.83237,-70.83237,39.963924,39.963924,0.68357295,0.68357295,8.057243,8.057243,-4.901367,-4.901367,25.916079,25.916079,-5.9724994,-5.9724994,2.400345,2.400345,0.7583324,0.7583324,-2.1402118,-2.1402118,0.4874362,0.4874362,10.116237,10.116237,-6.8942986,-6.8942986,11.729693,11.729693,-2.0102193,-2.0102193,-6.778313,-6.778313,-15.264343,-15.264343,-18.71133,-18.71133,-8.834734,-8.834734,-16.366951,-16.366951,4
14111-4-0-6,9,0.3671227,0.07585127,0.16008577,0.000725273,3129.89679,71921.03857,2972.773989,681.342652,6930.206264,17780.52406,0.112857885,0.002091857,-68.47479,-68.47479,54.956783,54.956783,12.055781,12.055781,16.25925,16.25925,-1.6253341,-1.6253341,31.74614,31.74614,-7.4388423,-7.4388423,0.7748465,0.7748465,-1.5439848,-1.5439848,-2.9179478,-2.9179478,-1.4865984,-1.4865984,11.486041,11.486041,-9.163159,-9.163159,9.259046,9.259046,-6.385447,-6.385447,-8.842618,-8.842618,-17.396255,-17.396255,-23.867628,-23.867628,-11.967208,-11.967208,-19.325554,-19.325554,4
14111-4-0-7,9,0.35159168,0.08355988,0.18020996,0.000212481,3056.312624,14178.03418,3009.703352,2076.30955,6960.763497,14262.28788,0.087916027,0.00024711,-71.3894,-71.3894,55.19495,55.19495,13.039162,13.039162,14.874103,14.874103,-2.4604895,-2.4604895,35.230106,35.230106,-1.1150663,-1.1150663,2.7052429,2.7052429,-2.2504785,-2.2504785,3.5226545,3.5226545,1.0949427,1.0949427,12.900247,12.900247,-10.887066,-10.887066,11.211742,11.211742,-6.221214,-6.221214,-8.086958,-8.086958,-18.516144,-18.516144,-22.640638,-22.640638,-12.892335,-12.892335,-17.88705,-17.88705,4
14113-4-0-0,1,0.63312405,0.048117545,0.004396206,1.63E-06,3574.652249,76928.06179,2525.092956,35065.5385,6510.122099,886104.247,0.255972272,0.00077896,-349.26035,-349.26035,41.089417,41.089417,-30.516697,-30.516697,32.938488,32.938488,-5.1801233,-5.1801233,-0.89572036,-0.89572036,5.3407917,5.3407917,0.25590295,0.25590295,-6.418076,-6.418076,17.599905,17.599905,-5.934885,-5.934885,10.51532,10.51532,-5.968119,-5.968119,-0.89938134,-0.89938134,-10.248988,-10.248988,1.0841025,1.0841025,-10.606155,-10.606155,4.7723103,4.7723103,-11.319259,-11.319259,5.2790713,5.2790713,4
14113-4-0-1,1,0.6231245,0.044880483,0.005460736,1.81E-06,3438.478808,79875.14101,2478.459255,45572.06736,6288.006486,967840.3576,0.237471211,0.00032968,-323.98856,-323.98856,46.705505,46.705505,-35.21186,-35.21186,30.19983,30.19983,-5.365756,-5.365756,1.9363294,1.9363294,3.8748028,3.8748028,3.2563953,3.2563953,-9.035738,-9.035738,17.012371,17.012371,-1.7210323,-1.7210323,8.788014,8.788014,-6.1347175,-6.1347175,2.177524,2.177524,-9.106489,-9.106489,-0.3264946,-0.3264946,-10.874881,-10.874881,1.2093532,1.2093532,-7.2995324,-7.2995324,6.8486958,6.8486958,4
14114-4-0-0,6,0.5775681,0.05952844,0.029774461,0.000167388,3995.864444,27196.40587,2587.360475,8755.313028,7268.762983,234880.4352,0.30297146,0.000497773,-169.16135,-169.16135,10.705516,10.705516,-37.22429,-37.22429,23.41794,23.41794,-2.972248,-2.972248,-1.0916148,-1.0916148,0.38168362,0.38168362,11.002178,11.002178,-3.6950214,-3.6950214,5.6652145,5.6652145,-1.6813909,-1.6813909,8.367818,8.367818,-5.776876,-5.776876,-3.1332588,-3.1332588,-10.589241,-10.589241,3.5022228,3.5022228,-11.895102,-11.895102,5.005608,5.005608,-3.789687,-3.789687,3.3418746,3.3418746,4
14114-4-0-1,6,0.47431153,0.08112412,0.06152614,0.000618792,3643.665093,86758.37083,2431.646142,18126.6053,6403.07843,470360.0478,0.262246545,0.002024062,-112.22846,-112.22846,18.331202,18.331202,-44.31882,-44.31882,27.890377,27.890377,-2.647898,-2.647898,-4.4486504,-4.4486504,-3.2251277,-3.2251277,12.847909,12.847909,-2.111801,-2.111801,1.5863032,1.5863032,-0.1520832,-0.1520832,2.8026025,2.8026025,-12.1157875,-12.1157875,-7.4201956,-7.4201956,-15.45964,-15.45964,-3.3136728,-3.3136728,-13.440266,-13.440266,4.712298,4.712298,-2.3033948,-2.3033948,-0.4825346,-0.4825346,4
14114-4-0-2,6,0.3217003,0.08076474,0.10462543,0.000986194,3203.318992,77724.96783,2358.469117,7992.911378,5711.215369,202412.5133,0.179887893,0.004384556,-86.21948,-86.21948,34.151066,34.151066,-32.73422,-32.73422,47.469753,47.469753,-1.7612169,-1.7612169,2.2469556,2.2469556,-3.4766507,-3.4766507,13.777082,13.777082,-1.5269871,-1.5269871,2.7013547,2.7013547,3.1107495,3.1107495,0.29092997,0.29092997,-14.939341,-14.939341,-5.9874573,-5.9874573,-21.409595,-21.409595,-12.885784,-12.885784,-12.086538,-12.086538,2.323658,2.323658,-7.6401176,-7.6401176,-6.637819,-6.637819,4
14114-4-0-3,6,0.32803735,0.08747704,0.100885786,0.001275511,3040.464826,49058.20809,2365.66949,5021.60322,5565.150549,43775.37845,0.151962721,0.002445623,-97.90433,-97.90433,45.517235,45.517235,-21.650312,-21.650312,57.04917,57.04917,-6.0638843,-6.0638843,10.495458,10.495458,-6.453741,-6.453741,8.624286,8.624286,-6.676234,-6.676234,3.5434892,3.5434892,-4.8300395,-4.8300395,-7.2399664,-7.2399664,-12.388463,-12.388463,-3.4396465,-3.4396465,-22.470675,-22.470675,-11.871002,-11.871002,-5.023239,-5.023239,3.3574643,3.3574643,-11.610538,-11.610538,-6.769759,-6.769759,4
14115-4-0-0,3,0.42168525,0.08134387,0.033005398,0.000189101,2659.517663,153247.5352,2453.149001,31063.95425,5276.570992,670914.6804,0.127112347,0.000796013,-192.27473,-192.27473,76.58764,76.58764,-20.141108,-20.141108,35.700817,35.700817,0.06745317,0.06745317,-2.3842561,-2.3842561,-10.599663,-10.599663,0.6508746,0.6508746,-12.59869,-12.59869,-0.3329795,-0.3329795,-16.897882,-16.897882,-4.0647345,-4.0647345,-14.392708,-14.392708,-2.2403283,-2.2403283,-15.568103,-15.568103,1.5622181,1.5622181,-14.749982,-14.749982,-6.457601,-6.457601,-3.816451,-3.816451,-1.5465896,-1.5465896,4
144351-4-0-0,4,0.5564551,0.051889658,0.10443228,0.000363483,3871.721885,8836.125141,2622.832246,2181.653248,6962.194895,26725.51767,0.277273189,0.00037204,-39.72335,-39.72335,10.29839,10.29839,-55.436924,-55.436924,-16.175642,-16.175642,-29.761713,-29.761713,7.1470094,7.1470094,-3.366014,-3.366014,6.4379163,6.4379163,-11.822711,-11.822711,0.24330474,0.24330474,-6.433183,-6.433183,-7.583842,-7.583842,-9.743359,-9.743359,1.9662552,1.9662552,-4.3170357,-4.3170357,4.7030997,4.7030997,1.055651,1.055651,6.553587,6.553587,-1.227874,-1.227874,3.7635484,3.7635484,4
144351-4-0-1,4,0.5373631,0.057848863,0.0874322,0.000604488,3951.10698,17501.51112,2658.114837,2009.752554,7106.392674,35339.24018,0.284422417,0.000407675,-56.895676,-56.895676,9.84048,9.84048,-52.015804,-52.015804,-12.426932,-12.426932,-19.585148,-19.585148,14.446848,14.446848,-1.0545669,-1.0545669,8.092873,8.092873,-6.9805393,-6.9805393,5.0323014,5.0323014,-2.2672658,-2.2672658,-3.1064517,-3.1064517,-6.2163796,-6.2163796,3.055639,3.055639,-1.098423,-1.098423,5.3699775,5.3699775,0.9448767,0.9448767,5.5252438,5.5252438,-2.9812036,-2.9812036,1.1752068,1.1752068,4
144351-4-0-2,4,0.48975453,0.070334606,0.04742436,0.000717983,4081.445418,26525.58609,2680.917914,2331.715495,7326.952419,52041.33795,0.29113699,0.000795643,-139.56432,-139.56432,-5.0376477,-5.0376477,-58.346336,-58.346336,-9.624776,-9.624776,-6.486455,-6.486455,17.420187,17.420187,-0.60273856,-0.60273856,6.351089,6.351089,-7.4804125,-7.4804125,6.6460767,6.6460767,4.8434277,4.8434277,2.9107726,2.9107726,-4.4503026,-4.4503026,6.9697585,6.9697585,4.892363,4.892363,7.189583,7.189583,1.4571375,1.4571375,2.4762475,2.4762475,-2.5973744,-2.5973744,2.3593092,2.3593092,4
144351-4-1-1,4,0.4946696,0.06409657,0.035688687,0.000313951,4096.546527,26798.57833,2688.48537,2717.216706,7354.02451,57740.55647,0.292934881,0.000831313,-166.66331,-166.66331,-9.210931,-9.210931,-62.76615,-62.76615,-13.560448,-13.560448,-5.5929036,-5.5929036,16.219084,16.219084,-4.193849,-4.193849,5.703424,5.703424,-8.0112915,-8.0112915,10.052503,10.052503,4.483528,4.483528,1.7265872,1.7265872,-5.3713655,-5.3713655,7.1228075,7.1228075,5.2428527,5.2428527,6.994529,6.994529,2.515277,2.515277,2.809043,2.809043,-5.1347055,-5.1347055,-1.6126138,-1.6126138,4
144351-4-2-0,4,0.6038923,0.048949752,0.10438641,0.000476774,3854.298459,6394.260954,2618.010245,1741.966023,6954.104385,22200.38466,0.284075257,0.00041251,-34.048943,-34.048943,15.565839,15.565839,-51.699806,-51.699806,-9.999003,-9.999003,-24.431477,-24.431477,9.5382395,9.5382395,-0.57159925,-0.57159925,8.434973,8.434973,-11.544218,-11.544218,3.1897416,3.1897416,-4.392852,-4.392852,-5.2800026,-5.2800026,-9.013678,-9.013678,0.13748764,0.13748764,-3.6580923,-3.6580923,5.4002934,5.4002934,-1.0227396,-1.0227396,2.370081,2.370081,-4.4079924,-4.4079924,3.8113034,3.8113034,4
144351-4-2-2,4,0.56710285,0.048473235,0.13398913,5.17E-05,3887.355659,7362.92484,2602.511878,1232.77805,6974.455129,21829.81651,0.288960892,0.000392854,-5.748469,-5.748469,14.631157,14.631157,-50.710068,-50.710068,-8.117535,-8.117535,-25.271244,-25.271244,9.1167,9.1167,-3.289212,-3.289212,4.0189934,4.0189934,-15.157042,-15.157042,2.4369497,2.4369497,-4.46943,-4.46943,-5.7424965,-5.7424965,-7.6530237,-7.6530237,1.6366081,1.6366081,-9.2986555,-9.2986555,4.523902,4.523902,-1.6798332,-1.6798332,2.102181,2.102181,-3.9160333,-3.9160333,-0.032342196,-0.032342196,4
144351-4-2-4,4,0.59332985,0.044656727,0.13524061,7.03E-05,3848.957185,6118.297677,2591.52004,1036.281978,6928.214753,17943.59171,0.286403766,0.000338801,-5.785804,-5.785804,15.101808,15.101808,-52.108685,-52.108685,-9.135309,-9.135309,-26.76559,-26.76559,7.1472597,7.1472597,-4.960848,-4.960848,2.691591,2.691591,-16.270323,-16.270323,0.7687738,0.7687738,-6.4565544,-6.4565544,-6.383569,-6.383569,-8.405238,-8.405238,-1.1484445,-1.1484445,-14.480015,-14.480015,0.95952064,0.95952064,-2.0314817,-2.0314817,1.9637012,1.9637012,-4.2406693,-4.2406693,0.20959951,0.20959951,4
144351-4-2-5,4,0.59795344,0.048357725,0.12636645,0.000160583,3810.004074,4640.807627,2572.745238,1270.407702,6840.588308,15717.83569,0.280657289,0.000383519,-14.269564,-14.269564,15.099928,15.099928,-54.00261,-54.00261,-9.504127,-9.504127,-27.293669,-27.293669,7.8671007,7.8671007,-5.3337393,-5.3337393,1.6764721,1.6764721,-16.808033,-16.808033,0.8994497,0.8994497,-6.473525,-6.473525,-6.474427,-6.474427,-8.850031,-8.850031,-1.678452,-1.678452,-12.851904,-12.851904,-1.813806,-1.813806,-2.8473325,-2.8473325,1.5669508,1.5669508,-6.8602476,-6.8602476,-1.453807,-1.453807,4
144351-4-2-6,4,0.5614109,0.05524826,0.09161938,0.000962441,3810.820155,6171.843651,2611.533868,3587.100971,6925.351958,25932.65149,0.273095985,0.000447373,-52.757034,-52.757034,15.088868,15.088868,-53.317368,-53.317368,-8.372623,-8.372623,-17.962101,-17.962101,12.874427,12.874427,-4.0151896,-4.0151896,2.2238452,2.2238452,-14.468101,-14.468101,4.057717,4.057717,-2.501332,-2.501332,-3.6949756,-3.6949756,-7.575726,-7.575726,1.2597429,1.2597429,-4.735992,-4.735992,-0.27414122,-0.27414122,-3.847738,-3.847738,1.6266454,1.6266454,-8.022547,-8.022547,-4.0241866,-4.0241866,4
144351-4-3-1,4,0.56226945,0.046394687,0.13443603,0.000125925,3835.740217,7569.536037,2578.333774,1742.812775,6886.206337,19249.27933,0.287354927,0.000392604,-4.718746,-4.718746,15.464815,15.464815,-51.362904,-51.362904,-4.1942554,-4.1942554,-22.418562,-22.418562,7.698822,7.698822,-4.6677485,-4.6677485,4.785525,4.785525,-14.694203,-14.694203,0.58320713,0.58320713,-6.6423798,-6.6423798,-7.2942557,-7.2942557,-12.15367,-12.15367,-1.6699376,-1.6699376,-9.187192,-9.187192,1.206469,1.206469,-2.210474,-2.210474,1.8118478,1.8118478,-6.1443744,-6.1443744,1.9700531,1.9700531,4
144351-4-3-10,4,0.64894646,0.037921395,0.10863557,3.01E-05,3920.97656,6885.714812,2611.183816,1005.607703,6986.902067,13790.7078,0.295833521,0.000422458,-24.591866,-24.591866,11.61366,11.61366,-51.08581,-51.08581,-5.699278,-5.699278,-21.417135,-21.417135,7.171604,7.171604,-5.406103,-5.406103,4.211646,4.211646,-14.1799965,-14.1799965,-3.8558187,-3.8558187,-10.427623,-10.427623,-7.623898,-7.623898,-13.16526,-13.16526,-9.77304,-9.77304,-11.509802,-11.509802,-2.2647696,-2.2647696,-6.7126555,-6.7126555,-1.5302346,-1.5302346,-8.785356,-8.785356,-2.8321326,-2.8321326,4
144351-4-3-11,4,0.6485296,0.037397522,0.10918401,5.28E-05,3905.340417,5562.31461,2610.584207,1006.198942,6987.897822,12003.24595,0.292917946,0.000363493,-24.085543,-24.085543,11.975216,11.975216,-51.51663,-51.51663,-5.8103914,-5.8103914,-20.900036,-20.900036,7.257502,7.257502,-5.2681236,-5.2681236,2.960742,2.960742,-14.761159,-14.761159,-3.3339684,-3.3339684,-10.884731,-10.884731,-7.421381,-7.421381,-13.3524885,-13.3524885,-10.973492,-10.973492,-11.343469,-11.343469,-2.3549917,-2.3549917,-6.39834,-6.39834,-1.5174035,-1.5174035,-8.796415,-8.796415,-2.9098148,-2.9098148,4
144351-4-3-12,4,0.66467935,0.03491451,0.10848032,5.45E-05,3894.709157,4708.134868,2606.177936,1122.772156,6988.146761,14651.05986,0.293538882,0.000325878,-24.21582,-24.21582,12.6178255,12.6178255,-51.533165,-51.533165,-4.899652,-4.899652,-20.188873,-20.188873,7.390126,7.390126,-5.771147,-5.771147,3.0261421,3.0261421,-14.636199,-14.636199,-2.1766484,-2.1766484,-11.745021,-11.745021,-6.745697,-6.745697,-13.434311,-13.434311,-11.466424,-11.466424,-11.057051,-11.057051,-1.9850485,-1.9850485,-6.0209846,-6.0209846,-0.7626447,-0.7626447,-9.143288,-9.143288,-2.5801878,-2.5801878,4
144351-4-3-14,4,0.5614785,0.056100946,0.074421965,0.000750011,3989.19772,27855.21168,2648.182933,7992.237204,7170.743345,91082.70405,0.29309576,0.000709761,-75.56437,-75.56437,5.1483636,5.1483636,-55.274296,-55.274296,-9.519641,-9.519641,-17.3121,-17.3121,8.234086,8.234086,-4.6988363,-4.6988363,4.9810896,4.9810896,-10.972432,-10.972432,3.2155247,3.2155247,-3.2357697,-3.2357697,-1.2760062,-1.2760062,-9.273501,-9.273501,-4.003408,-4.003408,-2.3593497,-2.3593497,3.3165967,3.3165967,-4.7794523,-4.7794523,-0.70802265,-0.70802265,-8.210263,-8.210263,-2.206796,-2.206796,4
144351-4-3-15,4,0.4364922,0.074334115,0.035326023,0.000332251,4069.881955,30547.38803,2690.259346,7437.541994,7338.714776,93395.65258,0.287064216,0.00115137,-167.33073,-167.33073,-5.999509,-5.999509,-60.854977,-60.854977,-13.409942,-13.409942,-10.507122,-10.507122,12.405197,12.405197,-3.1827884,-3.1827884,4.7851315,4.7851315,-10.513483,-10.513483,8.250397,8.250397,5.21662,5.21662,3.6918921,3.6918921,-5.113009,-5.113009,5.243313,5.243313,9.627098,9.627098,11.634415,11.634415,0.47131303,0.47131303,1.3378758,1.3378758,-7.685446,-7.685446,-1.9315099,-1.9315099,4
144351-4-3-2,4,0.54580206,0.047930013,0.12591997,0.00015272,3867.943304,8241.399516,2583.566667,1971.080003,6932.384478,22786.23061,0.28806618,0.000369026,-12.033213,-12.033213,13.835364,13.835364,-52.03106,-52.03106,-5.167983,-5.167983,-22.498451,-22.498451,8.079895,8.079895,-3.393293,-3.393293,5.6296597,5.6296597,-14.556884,-14.556884,0.62431645,0.62431645,-5.4578137,-5.4578137,-4.3741946,-4.3741946,-10.190263,-10.190263,-1.3736247,-1.3736247,-8.593339,-8.593339,1.2853131,1.2853131,-2.0951371,-2.0951371,1.8556409,1.8556409,-7.914861,-7.914861,-0.341379,-0.341379,4
144351-4-3-3,4,0.54008126,0.049482897,0.119930156,0.00013305,3897.452847,6933.673415,2593.666702,1731.086502,6988.644639,23272.47446,0.289790688,0.000389148,-17.721401,-17.721401,11.935464,11.935464,-52.849213,-52.849213,-6.919844,-6.919844,-22.743979,-22.743979,7.7687035,7.7687035,-2.8942401,-2.8942401,5.8823495,5.8823495,-14.508674,-14.508674,0.49260297,0.49260297,-5.3901534,-5.3901534,-3.5486584,-3.5486584,-10.600457,-10.600457,-2.6239984,-2.6239984,-8.272969,-8.272969,0.91234833,0.91234833,-2.7401805,-2.7401805,1.85397,1.85397,-9.134268,-9.134268,-2.2399206,-2.2399206,4
144351-4-3-4,4,0.5533986,0.04805307,0.116673246,0.000121545,3909.866438,7176.860034,2595.409939,1715.506749,7013.662984,25863.05861,0.2923083,0.000407108,-20.76883,-20.76883,11.259278,11.259278,-52.972736,-52.972736,-6.788883,-6.788883,-22.120354,-22.120354,7.794204,7.794204,-2.5264564,-2.5264564,7.086687,7.086687,-13.274094,-13.274094,0.7898841,0.7898841,-5.2424536,-5.2424536,-3.1335568,-3.1335568,-10.7250395,-10.7250395,-2.3099422,-2.3099422,-7.559906,-7.559906,1.5986894,1.5986894,-3.0353696,-3.0353696,1.7215205,1.7215205,-8.439321,-8.439321,-1.5356834,-1.5356834,4
144351-4-3-5,4,0.5512633,0.046035238,0.1131438,0.000138826,3913.085451,6332.845373,2606.147161,1551.194948,7031.213167,22761.41917,0.293719518,0.000389668,-22.82252,-22.82252,11.515396,11.515396,-52.78758,-52.78758,-6.400811,-6.400811,-20.960392,-20.960392,7.3450427,7.3450427,-2.9839725,-2.9839725,6.2419095,6.2419095,-12.981777,-12.981777,-0.11709707,-0.11709707,-6.801155,-6.801155,-3.3217309,-3.3217309,-10.218787,-10.218787,-3.402774,-3.402774,-8.368862,-8.368862,0.7861621,0.7861621,-3.6463256,-3.6463256,2.1291304,2.1291304,-8.848971,-8.848971,-1.6496667,-1.6496667,4
144351-4-3-7,4,0.5864935,0.042360928,0.11471489,3.55E-05,3898.577669,6409.751448,2612.108363,1217.143159,6983.23022,15294.35247,0.293044956,0.000399414,-19.84201,-19.84201,11.767279,11.767279,-52.89952,-52.89952,-6.5147853,-6.5147853,-20.980244,-20.980244,6.9799523,6.9799523,-4.6848936,-4.6848936,3.9930851,3.9930851,-14.1063385,-14.1063385,-2.322631,-2.322631,-8.645567,-8.645567,-7.2595835,-7.2595835,-12.837415,-12.837415,-5.952075,-5.952075,-9.98311,-9.98311,-2.4118114,-2.4118114,-5.7384367,-5.7384367,-0.1391617,-0.1391617,-10.064644,-10.064644,-1.886035,-1.886035,4
146244-4-0-0,10,0.5421778,0.058051106,0.06631465,0.000759028,5543.534954,493129.3011,2691.961443,15040.58223,8506.099127,314644.9307,0.494299728,0.009031348,-142.07489,-142.07489,-38.27858,-38.27858,-12.331636,-12.331636,3.6183732,3.6183732,6.6920867,6.6920867,10.613093,10.613093,-19.562218,-19.562218,4.4668627,4.4668627,-9.698954,-9.698954,3.354578,3.354578,6.408303,6.408303,9.888539,9.888539,2.2089632,2.2089632,4.5123286,4.5123286,-0.7718269,-0.7718269,3.6654773,3.6654773,-4.839568,-4.839568,5.6224675,5.6224675,4.505783,4.505783,6.4607234,6.4607234,4
146249-4-0-0,9,0.5331294,0.061738662,0.133459,0.007017036,4775.872674,74006.47423,2681.234397,6307.86569,7973.34137,93638.52229,0.411855062,0.002849301,-39.97853,-39.97853,-13.017795,-13.017795,-27.344666,-27.344666,4.5805855,4.5805855,-18.75128,-18.75128,-0.5074054,-0.5074054,-3.3209088,-3.3209088,17.089596,17.089596,-3.2084696,-3.2084696,1.2848727,1.2848727,-3.3864496,-3.3864496,4.867121,4.867121,4.2333164,4.2333164,6.390117,6.390117,-1.4551382,-1.4551382,6.0216694,6.0216694,-4.4947267,-4.4947267,4.706739,4.706739,-1.1411163,-1.1411163,2.5839229,2.5839229,4
147019-4-0-0,8,0.2739386,0.079240255,0.08253329,0.000624901,6071.342889,38253.02127,2434.099721,10226.12967,8655.96541,27948.16437,0.512495955,0.002917184,-163.63829,-163.63829,-73.91079,-73.91079,0.2953285,0.2953285,5.9246206,5.9246206,-12.984046,-12.984046,7.0041304,7.0041304,-10.105205,-10.105205,8.796771,8.796771,-4.2345943,-4.2345943,4.22261,4.22261,-2.2314062,-2.2314062,7.1257334,7.1257334,-5.935741,-5.935741,-1.0883251,-1.0883251,-9.305748,-9.305748,-3.0488412,-3.0488412,-5.9796047,-5.9796047,5.508541,5.508541,-16.061838,-16.061838,-4.846303,-4.846303,4
147764-4-0-0,1,0.65622264,0.04679142,0.04800659,0.000362269,3911.228907,1299506.457,3239.115018,139424.9197,8254.928012,3679008.1,0.274559227,0.018642127,-152.82573,-152.82573,57.945457,57.945457,-20.338598,-20.338598,4.6753716,4.6753716,27.2354,27.2354,-17.670818,-17.670818,27.099888,27.099888,-9.142886,-9.142886,18.65717,18.65717,6.249647,6.249647,-11.263902,-11.263902,15.338492,15.338492,-15.283441,-15.283441,15.4769745,15.4769745,-8.788686,-8.788686,-4.188188,-4.188188,2.1531203,2.1531203,-5.25323,-5.25323,6.811626,6.811626,-10.460247,-10.460247,4
147764-4-1-0,1,0.6267196,0.044635467,0.060247164,0.000949331,4074.22831,1239320.296,3233.66942,155282.0164,8346.382864,4201707.8,0.304533306,0.01600536,-139.42754,-139.42754,53.566635,53.566635,-21.80793,-21.80793,7.399112,7.399112,26.319613,26.319613,-20.119196,-20.119196,25.728884,25.728884,-8.330019,-8.330019,15.092722,15.092722,5.014743,5.014743,-11.639503,-11.639503,13.635772,13.635772,-16.335674,-16.335674,14.173928,14.173928,-10.260577,-10.260577,-6.734658,-6.734658,1.2427515,1.2427515,-9.05655,-9.05655,3.595529,3.595529,-10.21949,-10.21949,4
147764-4-2-0,1,0.6888891,0.04205908,0.007053287,2.40E-05,2672.223583,1415099.86,3021.846229,236011.3035,6263.085938,6310237.227,0.117361886,0.009338348,-401.8886,-401.8886,87.93017,87.93017,12.746969,12.746969,23.87296,23.87296,17.918505,17.918505,-5.6920624,-5.6920624,27.471312,27.471312,-1.1700308,-1.1700308,20.162893,20.162893,7.7804785,7.7804785,-5.951211,-5.951211,18.826002,18.826002,-10.586112,-10.586112,13.462184,13.462184,-3.78705,-3.78705,0.6041817,0.6041817,6.574575,6.574575,-3.0630836,-3.0630836,8.44454,8.44454,-7.7881317,-7.7881317,4
147764-4-3-0,1,0.6295095,0.044011757,0.038789142,0.000416068,4091.552063,788745.4294,3270.938994,92108.86195,8535.447693,2351727.088,0.303283691,0.013291166,-169.25005,-169.25005,51.786083,51.786083,-22.780924,-22.780924,5.3840966,5.3840966,23.592102,23.592102,-17.230566,-17.230566,24.50548,24.50548,-10.066651,-10.066651,18.012663,18.012663,3.6256447,3.6256447,-11.846072,-11.846072,13.395169,13.395169,-15.425408,-15.425408,14.848439,14.848439,-9.034299,-9.034299,-5.685627,-5.685627,1.4453617,1.4453617,-7.6072564,-7.6072564,5.655414,5.655414,-11.977811,-11.977811,4
